name,date_filed,city,state,url,count,allegations
"Teamsters Local 856 (Sunsweet Growers, Inc.)",2022-03-28,Stockton,CA,https://www.nlrb.gov/case/20-CB-293096,2,8(b)(1)(B) Other Allegations and 8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining
"Teamsters Local 856 (Sunsweet Growers, Inc.)",2022-03-28,Stockton,CA,https://www.nlrb.gov/case/20-CB-293102,2,8(b)(1)(B) Other Allegations and 8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining
Teamsters Local 882 (Pepsico),2022-03-04,Newport News,VA,https://www.nlrb.gov/case/05-CB-291689,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Teamsters Local 952 (Albertson Distribution Center),2022-01-14,Irvine,CA,https://www.nlrb.gov/case/21-CB-288973,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Teamsters Local 988 (United Parcel Service),2022-01-19,Baytown,TX,https://www.nlrb.gov/case/16-CB-289149,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Teamsters Local No. 58 (First Student Transportation),2022-01-31,Battle Ground,WA,https://www.nlrb.gov/case/19-CB-289743,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Teamsters Local No. 58 (First Student Transportation),2022-01-31,Battle Ground,WA,https://www.nlrb.gov/case/19-CB-289744,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Teamsters Local No. 58 (First Student Transportation),2022-01-31,Battle Ground,WA,https://www.nlrb.gov/case/19-CB-289745,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Teamsters Local Union 677 (First Student),2022-02-04,Middlebury,CT,https://www.nlrb.gov/case/01-CB-290111,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Teamsters Local Union No. 135 (Earth Transport),2022-04-11,Brookston,IN,https://www.nlrb.gov/case/25-CB-293860,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Teamsters Local Union No. 384 (United Parcel Service, Inc.)",2022-02-24,Norristown,PA,https://www.nlrb.gov/case/04-CB-291208,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Teamsters Local Union No. 517 (Land O' Lakes),2022-03-14,Tulare,CA,https://www.nlrb.gov/case/32-CB-292253,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Teamsters, Local 728 (United Parcel Service)",2022-02-16,Atlanta,GA,https://www.nlrb.gov/case/10-CB-290785,1,8(b)(1)(A) Union Dues and/or Membership Related (including excessive fees)
"Teamsters, Local 767 (United Parcel Service)",2022-04-04,Forest Hill,TX,https://www.nlrb.gov/case/16-CB-293389,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Teamsters, Local 988 (First Transit)",2022-04-13,Houston,TX,https://www.nlrb.gov/case/16-CB-293991,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Technica LLC,2022-01-07,Fort Irwin,CA,https://www.nlrb.gov/case/31-CA-288668,1,8(a)(5) Failure to Sign Agreement
Tecnocap LLC,2022-01-19,Glen Dale,WV,https://www.nlrb.gov/case/06-CA-289091,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Tecnocap LLC,2022-03-07,Glen Dale,WV,https://www.nlrb.gov/case/06-CA-291819,1,8(a)(1) Coercive Rules
Tecnocap LLC,2022-03-07,Glen Dale,WV,https://www.nlrb.gov/case/06-CA-291824,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Tecnocap LLC,2022-03-07,Glen Dale,WV,https://www.nlrb.gov/case/06-CA-291840,1,8(a)(5) Refusal to Furnish Information
"Tectum, Inc.",2022-02-02,Newark,OH,https://www.nlrb.gov/case/08-CA-290015,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(3) Changes in Terms and Conditions of Employment"
Tegria Services Group,2022-02-18,Madison,WI,https://www.nlrb.gov/case/18-CA-291112,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
"Telco, Inc.",2022-01-25,Reading,PA,https://www.nlrb.gov/case/04-CA-289443,1,8(a)(1) Coercive Rules
Temple University Hospital,2022-01-26,Philadelphia,PA,https://www.nlrb.gov/case/04-CA-289508,2,8(a)(5) Refusal to Furnish Information and 8(a)(5) Repudiation/Modification of Contract[Sec 8(d)/Unilateral Changes]
Temple University Hospital,2022-02-17,Philadelphia,PA,https://www.nlrb.gov/case/04-CA-290816,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Temple University Hospital,2022-02-17,Philadelphia,PA,https://www.nlrb.gov/case/04-CA-290843,3,"8(a)(3) Discipline, 8(a)(5) Refusal to Furnish Information, and 8(a)(5) Repudiation/Modification of Contract[Sec 8(d)/Unilateral Changes]"
Tenant Union Representative Network,2022-03-17,Philadelphia,PA,https://www.nlrb.gov/case/04-CA-292375,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
"Tenet Healthcare Corporation, et al.",2022-02-15,Joshua Tree,CA,https://www.nlrb.gov/case/21-CA-290752,3,"8(a)(5) Refusal to Furnish Information, 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]"
Terminal Investment Corporation,2022-01-03,Garden City,GA,https://www.nlrb.gov/case/10-CA-288353,4,"8(a)(1) Coercive Rules, 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(1) Interrogation (including Polling), and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Terminal Switching Services,2022-01-03,Joliet,IL,https://www.nlrb.gov/case/13-CA-288383,1,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))
Tesla,2022-04-01,Orlando,FL,https://www.nlrb.gov/case/12-CA-293359,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
"Texas Gas Transmission, LLC",2022-02-15,Greenville,MS,https://www.nlrb.gov/case/15-CA-290697,4,"8(a)(1) Weingarten, 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(3) Changes in Terms and Conditions of Employment, and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]"
Texas Health Hospital Frisco d/b/a Texas Health Frisco,2022-01-14,Frisco,TX,https://www.nlrb.gov/case/16-CA-289036,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
TForce Freight,2022-02-14,Atlanta,GA,https://www.nlrb.gov/case/10-CA-290535,3,"8(a)(3) Changes in Terms and Conditions of Employment, 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), and 8(a)(3) Discipline"
TG Basile Mason Contractors,2022-01-14,Roselle Park,NJ,https://www.nlrb.gov/case/22-CA-289024,1,"8(a)(1) Coercive Actions (Surveillance, etc)"
"Thayer Management of Bowling Green, Inc. d/b/a Thayer Honda",2022-02-23,Bowling Green,OH,https://www.nlrb.gov/case/08-CA-291143,3,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(1) Coercive Rules, and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
The Ambriance Trust,2022-01-10,Burr Ridge,IL,https://www.nlrb.gov/case/13-CA-288666,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
"The American Red Cross Blood Services, Northeastern PA Region",2022-02-28,Wilkes-Barre,PA,https://www.nlrb.gov/case/04-CA-291383,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
The Art Institute of Chicago,2022-01-03,Chicago,IL,https://www.nlrb.gov/case/13-CA-288364,2,"8(a)(3) Discipline and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
"The Atlanta Opera, Inc.",2022-02-01,Atlanta,GA,https://www.nlrb.gov/case/10-CA-289842,5,"8(a)(3) Changes in Terms and Conditions of Employment, 8(a)(1) Coercive Actions (Surveillance, etc), 8(a)(4) Changes in Terms and Conditions of Employment, 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), and 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))"
The Boeing Company,2022-01-24,Everett,WA,https://www.nlrb.gov/case/19-CA-289503,7,"8(a)(2) Unlawful Recognition, 8(a)(1) Weingarten, 8(a)(1) Coercive Rules, 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(2) Domination, 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), and 8(a)(5) Refusal to Furnish Information"
The Boeing Company,2022-02-24,Seattle,WA,https://www.nlrb.gov/case/19-CA-291193,2,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.) and 8(a)(1) Interrogation (including Polling)"
The Boeing Company,2022-04-11,Everett,WA,https://www.nlrb.gov/case/19-CA-293820,3,"8(a)(1) Coercive Actions (Surveillance, etc), 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), and 8(a)(3) Changes in Terms and Conditions of Employment"
"The Broadway League, Inc., Atticus LLC, Scott Rudin, Scott Rudin Productions, Inc., Rudinplay, Inc. and Joey Parnes Productions LLC Inc.",2022-01-07,Manhattan,NY,https://www.nlrb.gov/case/02-CA-288749,1,8(a)(1) Coercive Rules
"The Broadway League, Inc., Danish San Juan LLC, Scott Rudin, Scott Rudin Productions, Inc., No Ice, Inc. (f/k/a Rudinplay, Inc.) and Joey Parnes Productions LLC",2022-01-07,Manhattan,NY,https://www.nlrb.gov/case/02-CA-288800,1,8(a)(1) Coercive Rules
The Brooklyn Hospital Center,2022-01-10,Brooklyn,NY,https://www.nlrb.gov/case/29-CA-288739,1,8(a)(5) Refusal to Furnish Information
The Brooklyn Hospital Center,2022-03-28,Brooklyn,NY,https://www.nlrb.gov/case/29-CA-293250,1,8(a)(3) Discipline
The Caring Place,2022-03-23,Franklin,PA,https://www.nlrb.gov/case/06-CA-292849,1,8(a)(3) Changes in Terms and Conditions of Employment
The Chicago Zoological Society,2022-01-03,Brookfield,IL,https://www.nlrb.gov/case/13-CA-288372,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
The Clancy Hotel,2022-03-02,San Francisco,CA,https://www.nlrb.gov/case/20-CA-291644,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
The Co-op School,2022-01-03,Brooklyn,NY,https://www.nlrb.gov/case/29-CB-288452,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
The Co-Op School,2022-01-14,Brooklyn,NY,https://www.nlrb.gov/case/29-CA-289108,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
The Co-Op School,2022-01-20,Brooklyn,NY,https://www.nlrb.gov/case/29-CA-289696,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
The Co-Op School,2022-02-11,Brooklyn,NY,https://www.nlrb.gov/case/29-CA-290541,2,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
The Coffee Tree Roasters Corp.,2022-01-19,West Mifflin,PA,https://www.nlrb.gov/case/06-CA-289102,3,"8(a)(3) Changes in Terms and Conditions of Employment, 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), and 8(a)(1) Coercive Actions (Surveillance, etc)"
The Coffee Tree Roasters Corporation,2022-01-23,West Mifflin,PA,https://www.nlrb.gov/case/06-CA-289349,3,"8(a)(1) Coercive Actions (Surveillance, etc), 8(a)(5) Refusal to Recognize, and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)"
The Coffee Tree Roasters Corporation,2022-02-08,West Mifflin,PA,https://www.nlrb.gov/case/06-CA-290260,1,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))
THE COMMUNITY BUILDERS,2022-03-31,Provincetown,MA,https://www.nlrb.gov/case/01-CA-293350,2,"8(a)(1) Coercive Rules and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
The Cosmopolitan of Las Vegas,2022-02-07,Las Vegas,NV,https://www.nlrb.gov/case/28-CA-290251,3,"8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], 8(a)(1) Weingarten, and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
The Directors Guild of America (HBO MAX),2022-03-15,Bloomfield Hills,MI,https://www.nlrb.gov/case/07-CB-292339,2,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access and 8(b)(1)(A) Coercion, incl'g Statements and Violence"
"The E.W. Scripps Company d/b/a Media Convergence, Inc. a/k/a Newsy",2022-01-18,Chicago,IL,https://www.nlrb.gov/case/13-CA-289080,1,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))
The Expansion Group Inc.,2022-03-11,Kew Gardens,NY,https://www.nlrb.gov/case/29-CA-292229,2,"8(a)(3) Discipline and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
The Farmers House,2022-04-05,Weston,MO,https://www.nlrb.gov/case/14-CA-293529,1,8(a)(1) Coercive Rules
The Ford  Motor Company--Dearborn Truck Plant,2022-01-18,Dearborn,MI,https://www.nlrb.gov/case/07-CA-289106,3,"8(a)(1) Weingarten, 8(a)(3) Changes in Terms and Conditions of Employment, and 8(a)(3) Discipline"
The Ford Motor Company,2022-03-25,Allen Park,MI,https://www.nlrb.gov/case/07-CA-293061,1,8(a)(5) Refusal to Furnish Information
The French Workshop Garden City,2022-02-03,Garden City,NY,https://www.nlrb.gov/case/29-CA-290165,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
The Grand at Guilderland,2022-03-28,Altamont,NY,https://www.nlrb.gov/case/03-CA-293008,4,"8(a)(3) Changes in Terms and Conditions of Employment, 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)"
The Great Lakes Coffee Roasting Company,2022-02-24,Bloomfield Hills,MI,https://www.nlrb.gov/case/07-CA-291487,3,"8(a)(1) Coercive Rules, 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), and 8(a)(1) Interrogation (including Polling)"
The Great Lakes Coffee Roasting Company,2022-02-24,Bloomfield Hills,MI,https://www.nlrb.gov/case/07-CA-291488,4,"8(a)(5) Refusal to Recognize, 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), and 8(a)(5) Refusal to Recognize"
The Hertz Corporation,2022-01-20,Buffalo,NY,https://www.nlrb.gov/case/03-CA-289145,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
The Hertz Corporation,2022-01-20,Buffalo,NY,https://www.nlrb.gov/case/03-CA-289146,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
The Hertz Corporation,2022-02-15,Phoenix,AZ,https://www.nlrb.gov/case/28-CA-290750,3,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], and 8(a)(5) Refusal to Furnish Information"
The Hertz Corporation,2022-02-16,Phoenix,AZ,https://www.nlrb.gov/case/28-CA-290796,2,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
The Hospitals of Providence East Campus,2022-01-28,El Paso,TX,https://www.nlrb.gov/case/28-CA-289770,4,"8(a)(5) Refusal to Furnish Information, 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]"
The Hospitals of Providence Memorial Campus,2022-01-28,El Paso,TX,https://www.nlrb.gov/case/28-CA-289739,4,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(5) Refusal to Furnish Information, 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]"
The Hospitals of Providence Sierra Campus,2022-01-28,El Paso,TX,https://www.nlrb.gov/case/28-CA-289772,4,"8(a)(5) Refusal to Furnish Information, 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)"
The International Union of Painters and Allied Trades (Southwest Gulf Coast Regional Council),2022-03-28,San Antonio,TX,https://www.nlrb.gov/case/16-CB-293093,1,8(b)(1)(A) Union Dues and/or Membership Related (including excessive fees)
The L.E. Meyers Company,2022-04-12,Columbus,KS,https://www.nlrb.gov/case/14-CA-293852,2,"8(a)(1) Interrogation (including Polling) and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
The Legal Aid Society,2022-01-11,Manhattan,NY,https://www.nlrb.gov/case/02-CA-288842,3,"8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), and 8(a)(1) Coercive Rules"
The Loretto Hospital,2022-03-30,Chicago,IL,https://www.nlrb.gov/case/13-CA-293266,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))"
The Marcus Corporation,2022-01-21,La Crosse,WI,https://www.nlrb.gov/case/18-CA-289288,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
The Meadows at Gettysburg for Nursing & Rehabilitation,2022-03-23,Gettysburg,PA,https://www.nlrb.gov/case/05-CA-293058,2,8(a)(5) Refusal to Furnish Information and 8(a)(5) Refusal to Furnish Information
The Meadows Psychiatric Center,2022-04-05,Centre Hall,PA,https://www.nlrb.gov/case/06-CA-293635,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))"
"The Mid-Atlantic Regional Joint Board, Workers United Local 1493 (Guilford, Inc.)",2022-03-09,Pine Grove,PA,https://www.nlrb.gov/case/04-CB-291921,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
The Mirage Hotel & Casino,2022-01-18,Las Vegas,NV,https://www.nlrb.gov/case/28-CA-289132,3,"8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
The Morning Call,2022-03-17,Allentown,PA,https://www.nlrb.gov/case/04-CA-292410,3,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(5) Refusal to Furnish Information, and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]"
The Mt. Sinai Hospital,2022-04-01,Manhattan,NY,https://www.nlrb.gov/case/02-CA-293667,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
The New York Times,2022-01-25,Manhattan,NY,https://www.nlrb.gov/case/02-CA-289497,2,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.) and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)"
The New York Times,2022-02-09,Manhattan,NY,https://www.nlrb.gov/case/02-CA-290396,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
The New York Times Company,2022-02-22,Manhattan,NY,https://www.nlrb.gov/case/02-CA-290964,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
The New York Times Company,2022-02-22,Manhattan,NY,https://www.nlrb.gov/case/02-CA-290984,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
The New York Times Company,2022-03-16,Manhattan,NY,https://www.nlrb.gov/case/02-CA-292360,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
"The NewsGuild of New York, Local 3100 TNG/CWA (Meredith Operations Corporation)",2022-03-24,New York,NY,https://www.nlrb.gov/case/02-CB-292886,1,8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining
The Omni,2022-03-09,Providence,RI,https://www.nlrb.gov/case/01-CA-291988,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
The One Logis,2022-02-03,Kent,WA,https://www.nlrb.gov/case/19-CA-290052,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
The Permanente Medical Group,2022-02-23,Sacramento,CA,https://www.nlrb.gov/case/20-CA-291095,4,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(1) Weingarten, 8(a)(3) Discipline, and 8(a)(4) Discipline"
"The Philly POPS/Encore Series, Inc.",2022-03-01,Philadelphia,PA,https://www.nlrb.gov/case/04-CA-291479,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(3) Changes in Terms and Conditions of Employment
THE PRESIDENT AND TRUSTEES OF BATES COLLEGE,2022-01-13,Lewiston,ME,https://www.nlrb.gov/case/01-CA-288957,3,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(3) Changes in Terms and Conditions of Employment, and 8(a)(1) Coercive Actions (Surveillance, etc)"
The Queen's Medical Center,2022-01-04,Honolulu,HI,https://www.nlrb.gov/case/20-CA-288443,1,8(a)(5) Refusal to Furnish Information
"The Saldivar Group, LLC",2022-02-28,Pflugerville,TX,https://www.nlrb.gov/case/16-CA-291455,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
The Sea Gate,2022-03-10,Brooklyn,NY,https://www.nlrb.gov/case/29-CA-292304,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
"The Second City, Inc., and Second City Works, Inc., a Single Employer",2022-04-11,Los Angeles,CA,https://www.nlrb.gov/case/31-CA-293978,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Refusal to Furnish Information
"The Second City, Inc., and Second City Works, Inc., A Single Employer",2022-03-18,Chicago,IL,https://www.nlrb.gov/case/13-CA-292535,2,8(a)(5) Refusal to Furnish Information and 8(a)(5) Refusal to Recognize
The Shield Institute,2022-03-10,Flushing,NY,https://www.nlrb.gov/case/29-CA-292060,2,8(a)(5) Refusal to Furnish Information and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
The Signature at MGM Grand,2022-01-18,Las Vegas,NV,https://www.nlrb.gov/case/28-CA-289131,3,"8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
The Stamford Hotel,2022-04-01,Stamford,CT,https://www.nlrb.gov/case/01-CA-293373,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
The Steam Generating Team,2022-02-17,Fort Mill,SC,https://www.nlrb.gov/case/10-CA-290808,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
"The STRAT Hotel, Casino & SkyPod",2022-02-08,Las Vegas,NV,https://www.nlrb.gov/case/28-CA-290312,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))"
The Toro Company,2022-03-24,Tomah,WI,https://www.nlrb.gov/case/18-CA-292840,2,8(a)(3) Changes in Terms and Conditions of Employment and 8(a)(3) Discipline
"The United Security Forces of America, International Union and Local 218 (Paragon Systems)",2022-02-01,Houston,TX,https://www.nlrb.gov/case/16-CB-289886,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"The United Security Forces of America, International Union and Local 218 (Paragon Systems)",2022-03-03,Houston,TX,https://www.nlrb.gov/case/16-CB-291622,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
The Vertex Company,2022-03-28,Cherry Point,NC,https://www.nlrb.gov/case/10-CA-292977,2,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.) and 8(a)(1) Coercive Rules"
"The Victor Group, Inc.",2022-01-10,Andrews AFB,MD,https://www.nlrb.gov/case/05-CA-288650,1,8(a)(3) Discipline
Theatre Squared,2022-04-08,Fayetteville,AR,https://www.nlrb.gov/case/15-CA-293725,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Thermal Ceramics,2022-04-05,Augusta,GA,https://www.nlrb.gov/case/10-CA-293533,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(3) Changes in Terms and Conditions of Employment"
Thermo King / Trane Technologies,2022-02-23,Bloomington,MN,https://www.nlrb.gov/case/18-CA-291146,1,"8(a)(1) Coercive Actions (Surveillance, etc)"
"THERMO-FISHER SCIENTIFIC, INC",2022-03-30,Fair Lawn,NJ,https://www.nlrb.gov/case/22-CA-293195,2,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes] and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
"Thermo-Fisher Scientific, Inc.",2022-02-14,Fair Lawn,NJ,https://www.nlrb.gov/case/22-CA-290759,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Thief River Care Center,2022-02-01,Thief River Falls,MN,https://www.nlrb.gov/case/18-CA-289881,1,"8(a)(1) Coercive Actions (Surveillance, etc)"
Thomas DiLullo PC,2022-02-28,Hackensack,NJ,https://www.nlrb.gov/case/22-CA-291303,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Thompson Pipe Group,2022-01-11,Rockford,IL,https://www.nlrb.gov/case/25-CA-288766,1,8(a)(5) Refusal to Furnish Information
Thryv Inc,2022-03-25,San Francisco,CA,https://www.nlrb.gov/case/20-CA-293087,2,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)) and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
THRYV INC,2022-01-03,San Francisco,CA,https://www.nlrb.gov/case/20-CA-288376,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Refusal to Furnish Information
TIC International Corporation,2022-02-25,Lansing,MI,https://www.nlrb.gov/case/07-CA-291380,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
